 d-2	 d-1	 d0	 d+1	 d+2
1.004945811427681690e+02 1.005271670234943571e+02 1.005940000000114196e+02 1.006727775737505510e+02 2.512756285230244657e+02
1.004918067105379293e+02 1.005245781999350783e+02 1.005918000000113466e+02 1.006711353959820201e+02 2.512749645061676915e+02
1.004904575768997148e+02 1.005237141109671057e+02 1.005921000000113565e+02 1.006733356903875745e+02 2.512807842984673528e+02
1.004924430013286809e+02 1.005259633285662062e+02 1.005952000000114595e+02 1.006781676704621873e+02 2.512890808922443000e+02
1.004813734542459542e+02 1.005151744331502925e+02 1.005853000000111308e+02 1.006701528334349263e+02 2.512846734730409821e+02
1.004816594833746848e+02 1.005151123601926599e+02 1.005850000000111208e+02 1.006704958419780240e+02 2.512874107677851327e+02
1.004840543191633344e+02 1.005172516592661935e+02 1.005869000000111839e+02 1.006728375847979038e+02 2.512917273486469583e+02
1.004840844316683643e+02 1.005171121021943037e+02 1.005866000000111740e+02 1.006730881083724398e+02 2.512942900812783193e+02
1.004884895672240646e+02 1.005213903343772870e+02 1.005907000000113101e+02 1.006774976291791290e+02 2.513004226335419560e+02
1.004867571080343964e+02 1.005198828657169372e+02 1.005895000000112702e+02 1.006779093250438564e+02 2.513065904352848463e+02
1.004877977741504083e+02 1.005209068072976777e+02 1.005905000000113034e+02 1.006793023225042134e+02 2.513099597812027639e+02
1.004889546179233548e+02 1.005220863586946507e+02 1.005917000000113433e+02 1.006811630025857767e+02 2.513152270316203101e+02
1.004844259678292389e+02 1.005176493103929403e+02 1.005874000000112005e+02 1.006773321856366579e+02 2.513135033379676315e+02
1.004855563618774710e+02 1.005187318887227690e+02 1.005884000000112337e+02 1.006784045659148887e+02 2.513155487225138245e+02
1.004876785025608257e+02 1.005208207543253280e+02 1.005904000000113001e+02 1.006808496751592656e+02 2.513219856723785028e+02
1.004964785641816292e+02 1.005297784351295292e+02 1.005996000000116055e+02 1.006905818531881209e+02 2.513345789141372393e+02
1.004957959380676584e+02 1.005292358599719904e+02 1.005993000000115956e+02 1.006905927653531165e+02 2.513353292203513263e+02
1.004859577077347268e+02 1.005199392427942371e+02 1.005910000000113200e+02 1.006836364923794491e+02 2.513316147164610186e+02
1.004896342404172316e+02 1.005234582195651569e+02 1.005944000000114329e+02 1.006872302530241114e+02 2.513367791302591456e+02
1.004898843068577321e+02 1.005237059228666396e+02 1.005947000000114429e+02 1.006877334988442954e+02 2.513381606761271314e+02
1.004869219388701680e+02 1.005207480091547865e+02 1.005918000000113466e+02 1.006850335707160582e+02 2.513362813912569038e+02
1.004798275926920752e+02 1.005133587060885105e+02 1.005841000000110910e+02 1.006775564400221725e+02 2.513314883358336829e+02
1.004776614487704762e+02 1.005106127767203077e+02 1.005804000000109681e+02 1.006731659505882419e+02 2.513283799396868972e+02
1.004908565462571630e+02 1.005232640424227668e+02 1.005920000000113532e+02 1.006837525307936687e+02 2.513398065858589234e+02
1.004877031361747015e+02 1.005202577957601164e+02 1.005891000000112570e+02 1.006808656154472033e+02 2.513375782881132920e+02
1.004920153586985521e+02 1.005245835218027821e+02 1.005934000000113997e+02 1.006851000147784418e+02 2.513420162659376444e+02
1.004951403946375166e+02 1.005278964529883439e+02 1.005969000000115159e+02 1.006886645053151312e+02 2.513461834757154634e+02
1.005003287178201248e+02 1.005347255593435705e+02 1.006060000000118180e+02 1.006994555597106142e+02 2.513607179812151742e+02
1.005037769289639726e+02 1.005413652419886148e+02 1.006195000000122661e+02 1.007209173102867794e+02 2.513930243499723645e+02
1.005039170272348059e+02 1.005416705459475111e+02 1.006205000000122993e+02 1.007232286381650965e+02 2.513971245764855951e+02
1.005137733432782881e+02 1.005520703926535191e+02 1.006333000000127242e+02 1.007407971564812215e+02 2.514212065590712939e+02
1.005142975159351550e+02 1.005544400284133815e+02 1.006411000000129832e+02 1.007587494037655347e+02 2.514521829941566864e+02
1.005030500882120634e+02 1.005444382868514879e+02 1.006362000000128205e+02 1.007661529324173699e+02 2.514769178476821594e+02
1.005057862897823071e+02 1.005464865043250171e+02 1.006407000000129699e+02 1.007837618965443482e+02 2.515177427590924992e+02
1.005130587138666272e+02 1.005533196196056025e+02 1.006504000000132919e+02 1.008132112945458800e+02 2.515874713841521952e+02
1.005069524995349894e+02 1.005475395992589682e+02 1.006461000000131492e+02 1.008179223274025844e+02 2.516130040170470181e+02
1.005122735014754483e+02 1.005527899781767331e+02 1.006516000000133317e+02 1.008270894947429923e+02 2.516319795717678005e+02
1.005114018737586719e+02 1.005520112863413260e+02 1.006513000000133218e+02 1.008311120109080008e+02 2.516476844350931117e+02
1.005197137304804613e+02 1.005604251227469916e+02 1.006604000000136239e+02 1.008490432903996350e+02 2.516915931857457167e+02
1.005132558203094817e+02 1.005552729327540504e+02 1.006580000000135442e+02 1.008631278176315220e+02 2.517554618663114638e+02
1.005258908611188957e+02 1.005678416079378934e+02 1.006720000000140089e+02 1.008988126778641856e+02 2.518714816472967755e+02
1.005234476547973514e+02 1.005657569190708358e+02 1.006707000000139658e+02 1.009021196670799867e+02 2.518931454069671645e+02
1.005255497801290545e+02 1.005680637839576406e+02 1.006735000000140587e+02 1.009081759049486067e+02 2.519131744550204530e+02
1.005152073146014260e+02 1.005594858841082271e+02 1.006690000000139094e+02 1.009257487141888561e+02 2.520270696160290811e+02
1.005318664518457012e+02 1.005730980852878389e+02 1.006849000000144372e+02 1.010105142570851910e+02 2.524975003281344641e+02
1.005298831205872574e+02 1.005713806705493738e+02 1.006836000000143940e+02 1.010133435299949696e+02 2.525292301969710991e+02
1.005369053677359119e+02 1.005787405516171020e+02 1.006915000000146563e+02 1.010275385482603525e+02 2.525894381680580523e+02
1.005358752667799109e+02 1.005780566474318078e+02 1.006914000000146530e+02 1.010319507139489872e+02 2.526266205139794465e+02
1.005349853446493427e+02 1.005774877888086820e+02 1.006914000000146530e+02 1.010367763115888522e+02 2.526680628031455171e+02
1.005362152281462755e+02 1.005796376104595566e+02 1.006953000000147824e+02 1.010576323821685065e+02 2.528249467259197445e+02
1.005378314646174971e+02 1.005814241062864056e+02 1.006975000000148555e+02 1.010637479998783732e+02 2.528655800040763779e+02
1.005355768147760358e+02 1.005794674349931910e+02 1.006963000000148156e+02 1.010691394393967784e+02 2.529310578139795780e+02
1.005328399339423271e+02 1.005767974880666458e+02 1.006939000000147360e+02 1.010698706291440061e+02 2.529628771345369387e+02
1.005272305675181315e+02 1.005711276130327434e+02 1.006884000000145534e+02 1.010688251469780994e+02 2.530108320177602081e+02
1.005292402837920633e+02 1.005723892733409173e+02 1.006889000000145700e+02 1.010758927523353066e+02 2.531099778811143324e+02
1.005314585313013964e+02 1.005740518963891077e+02 1.006898000000145998e+02 1.010822422146369775e+02 2.532120876571742940e+02
1.005334411640858292e+02 1.005760129143380794e+02 1.006917000000146629e+02 1.010848646213399462e+02 2.532290215759846035e+02
1.005312748476804217e+02 1.005738637660103194e+02 1.006895000000145899e+02 1.010841536084767682e+02 2.532581821324444888e+02
1.005372460962680492e+02 1.005797578476006464e+02 1.006951000000147758e+02 1.010918744327688188e+02 2.533169123233019207e+02
1.005381207337724163e+02 1.005808362234684523e+02 1.006964000000148189e+02 1.010945900678922982e+02 2.533493011580558232e+02
1.005395025571935719e+02 1.005824017207414727e+02 1.006982000000148787e+02 1.010974475352761743e+02 2.533748255088904671e+02
1.005425291958734419e+02 1.005860984937423268e+02 1.007029000000150347e+02 1.011054052064785651e+02 2.534484377542306390e+02
1.005425214710552240e+02 1.005861955801440502e+02 1.007032000000150447e+02 1.011062113168839005e+02 2.534581364790259670e+02
1.005438798950958414e+02 1.005877966979147260e+02 1.007053000000151144e+02 1.011094763341694431e+02 2.534810334578962738e+02
1.005432145477492725e+02 1.005872755075342440e+02 1.007051000000151078e+02 1.011099618627104348e+02 2.534918561786755049e+02
1.005522621227948008e+02 1.005965545275187196e+02 1.007150000000154364e+02 1.011212795683827324e+02 2.535245212907745440e+02
1.005561739288408205e+02 1.006007845382679022e+02 1.007199000000155991e+02 1.011272717546845854e+02 2.535409410762836160e+02
1.005468380710176035e+02 1.005932650225070404e+02 1.007162000000154762e+02 1.011295438584346584e+02 2.535900167926992026e+02
1.005485629792254514e+02 1.005949383325169322e+02 1.007187000000155592e+02 1.011349252748138525e+02 2.536233308190361413e+02
1.005441301192152110e+02 1.005905126088166242e+02 1.007148000000154298e+02 1.011329938682955287e+02 2.536398068909703341e+02
1.005409548178087391e+02 1.005871557322088989e+02 1.007115000000153202e+02 1.011309215791906695e+02 2.536518675012139568e+02
1.005461507874487950e+02 1.005918962087326491e+02 1.007159000000154663e+02 1.011366599995159277e+02 2.536776627776582984e+02
1.005441485373374633e+02 1.005898694528074913e+02 1.007139000000153999e+02 1.011351661075918855e+02 2.536824360797238853e+02
1.005361674083804360e+02 1.005817736858044071e+02 1.007057000000151277e+02 1.011276288490036563e+02 2.536850383214259921e+02
1.005428764567574547e+02 1.005879347323921849e+02 1.007110000000153036e+02 1.011329969192729408e+02 2.537030888996972919e+02
1.005483133784726988e+02 1.005931973723071309e+02 1.007158000000154630e+02 1.011383788026457324e+02 2.537275995329487444e+02
1.005513962533655956e+02 1.005964030300211789e+02 1.007191000000155725e+02 1.011420847912518326e+02 2.537392575001884154e+02
1.005475199871659271e+02 1.005928743421910099e+02 1.007160000000154696e+02 1.011397523313914633e+02 2.537474903882043691e+02
1.005514190832586365e+02 1.005970084157877977e+02 1.007204000000156157e+02 1.011448382551844531e+02 2.537666240601528216e+02
1.005430382568629710e+02 1.005898341182521847e+02 1.007152000000154430e+02 1.011426488357842004e+02 2.538006391970929485e+02
1.005434748350415077e+02 1.005901728016100805e+02 1.007155000000154530e+02 1.011431935758932781e+02 2.538068702357742268e+02
1.005416869670728914e+02 1.005882980877979520e+02 1.007136000000153899e+02 1.011415410242285589e+02 2.538107405616062522e+02
1.005417973142675692e+02 1.005882958384832762e+02 1.007135000000153866e+02 1.011415530218279741e+02 2.538149480662784754e+02
1.005387632152568926e+02 1.005848601782079470e+02 1.007097000000152605e+02 1.011381605472266756e+02 2.538273816756334895e+02
1.005379318608862036e+02 1.005838795823041494e+02 1.007085000000152206e+02 1.011369106325572602e+02 2.538303035874234297e+02
1.005475104332374485e+02 1.005930835711713769e+02 1.007171000000155061e+02 1.011452000179734227e+02 2.538466033572852893e+02
1.005495747045790438e+02 1.005953001869775676e+02 1.007195000000155858e+02 1.011479027334365242e+02 2.538557056938010419e+02
1.005495546058697016e+02 1.005954525812209681e+02 1.007199000000155991e+02 1.011486264915003517e+02 2.538607505788249910e+02
1.005532321084883449e+02 1.005994968731776851e+02 1.007245000000157518e+02 1.011539311188612373e+02 2.538740849622300289e+02
1.005541733434966147e+02 1.006009358762926809e+02 1.007268000000158281e+02 1.011572856114292165e+02 2.538844578563932259e+02
1.005540547902259334e+02 1.006013317727925482e+02 1.007282000000158746e+02 1.011600138601602623e+02 2.538941001263684711e+02
1.005622499184599832e+02 1.006100286931979468e+02 1.007381000000162032e+02 1.011717894820502437e+02 2.539148891677717188e+02
1.005573974479591612e+02 1.006056318234951021e+02 1.007347000000160904e+02 1.011698420585892535e+02 2.539176092455909952e+02
1.005574229753074178e+02 1.006060575973139493e+02 1.007364000000161468e+02 1.011739643940650666e+02 2.539305770262758699e+02
1.005532675923940502e+02 1.006021770367235604e+02 1.007337000000160572e+02 1.011740013105775660e+02 2.539403873346932130e+02
1.005519190274480223e+02 1.006007801101875998e+02 1.007324000000160140e+02 1.011732547029775873e+02 2.539421045509965325e+02
1.005741419690712490e+02 1.006223198981711420e+02 1.007539000000167277e+02 1.011978062170488073e+02 2.539824551697337824e+02
1.005666590736002064e+02 1.006157451595310874e+02 1.007490000000165651e+02 1.011957308309435035e+02 2.539880895668159155e+02
1.005641115060370083e+02 1.006135262332734897e+02 1.007476000000165186e+02 1.011963325480572422e+02 2.539952460185769496e+02
1.005578208631019237e+02 1.006073428563299785e+02 1.007418000000163261e+02 1.011918096454312632e+02 2.539953731209428156e+02
1.005627022805135056e+02 1.006118322281592157e+02 1.007462000000164721e+02 1.011988016386228963e+02 2.540155640455555499e+02
1.005667706183071886e+02 1.006159849045428416e+02 1.007506000000166182e+02 1.012045609944446909e+02 2.540277265100916679e+02
1.005674506567722659e+02 1.006170336799596328e+02 1.007524000000166780e+02 1.012087202811988362e+02 2.540417494383950725e+02
1.005664518016848348e+02 1.006167744447549808e+02 1.007538000000167244e+02 1.012152010376139373e+02 2.540694265707977024e+02
1.005679131547726826e+02 1.006183179282906224e+02 1.007557000000167875e+02 1.012186390249175929e+02 2.540799953155460003e+02
1.005690652608843010e+02 1.006197231229003677e+02 1.007580000000168639e+02 1.012243910674036158e+02 2.541015363396834914e+02
1.005719976751619953e+02 1.006227858547946283e+02 1.007616000000169834e+02 1.012302592008396118e+02 2.541182401995990858e+02
1.005692387093158544e+02 1.006201605471441241e+02 1.007594000000169103e+02 1.012295981048096678e+02 2.541247380839900529e+02
1.005678420898568532e+02 1.006187788528105074e+02 1.007581000000168672e+02 1.012287043477367092e+02 2.541259406166717838e+02
1.005741755444324070e+02 1.006251070593856269e+02 1.007647000000170863e+02 1.012371910552124064e+02 2.541448819540482589e+02
1.005733995736537025e+02 1.006245092259633935e+02 1.007645000000170796e+02 1.012380599752147816e+02 2.541504687659941339e+02
1.005670113456210260e+02 1.006185549312730387e+02 1.007597000000169203e+02 1.012368952752504185e+02 2.541663108541023632e+02
1.005691295980831228e+02 1.006205317650575353e+02 1.007616000000169834e+02 1.012395487530604612e+02 2.541743312984039846e+02
1.005647421367262808e+02 1.006159544555117265e+02 1.007571000000168340e+02 1.012378153611410738e+02 2.541913021951510530e+02
1.005646968878273100e+02 1.006158450229711576e+02 1.007569000000168273e+02 1.012377732442117093e+02 2.541931859642566849e+02
1.005602305491466808e+02 1.006111279614212179e+02 1.007518000000166580e+02 1.012331449486501072e+02 2.541954707929290009e+02
1.005628304990050736e+02 1.006132557484866084e+02 1.007531000000167012e+02 1.012343647282365851e+02 2.542035452320603497e+02
1.005608376616854258e+02 1.006109623893008234e+02 1.007501000000166016e+02 1.012313026281830730e+02 2.542089244112250128e+02
1.005587535784208768e+02 1.006087023715049753e+02 1.007474000000165120e+02 1.012283650342103982e+02 2.542102002269778040e+02
1.005655599437391317e+02 1.006145717055358233e+02 1.007510000000166315e+02 1.012301219264155492e+02 2.542282089646283794e+02
1.005648614068528985e+02 1.006139545317783046e+02 1.007503000000166082e+02 1.012291877837723320e+02 2.542306293663931740e+02
1.005670396431454350e+02 1.006162929201015714e+02 1.007525000000166813e+02 1.012308568677349996e+02 2.542387105430867393e+02
1.005675185212002845e+02 1.006169698272336319e+02 1.007533000000167078e+02 1.012314674957068377e+02 2.542434053038744253e+02
1.005706663165261858e+02 1.006202467616298151e+02 1.007567000000168207e+02 1.012347906047880741e+02 2.542492894263502592e+02
1.005705186479914062e+02 1.006202861128149237e+02 1.007570000000168307e+02 1.012351851097125746e+02 2.542518364504517479e+02
1.005710401567318115e+02 1.006214583026206668e+02 1.007592000000169037e+02 1.012378991816680411e+02 2.542625864399030604e+02
1.005773867901954475e+02 1.006283752837978653e+02 1.007674000000171759e+02 1.012472315771907176e+02 2.542817903202606260e+02
1.005765390805355821e+02 1.006276335959309449e+02 1.007669000000171593e+02 1.012470145867020790e+02 2.542827834273286101e+02
1.005783495361537092e+02 1.006295262271769104e+02 1.007690000000172290e+02 1.012493799343723850e+02 2.542862238881027395e+02
1.005714696691242125e+02 1.006228702907225312e+02 1.007629000000170265e+02 1.012440176320868517e+02 2.542833129468877758e+02
1.005753493147119713e+02 1.006267230113215021e+02 1.007668000000171560e+02 1.012480811213222722e+02 2.542882963465556827e+02
1.005742969623849064e+02 1.006257362518937413e+02 1.007661000000171327e+02 1.012479231296518378e+02 2.542901152606534083e+02
1.005693090096792588e+02 1.006207521628116695e+02 1.007614000000169767e+02 1.012439950209781614e+02 2.542893392854849708e+02
1.005715525615537018e+02 1.006227757948422550e+02 1.007632000000170365e+02 1.012459124292973627e+02 2.542930638374299974e+02
1.005707291961445975e+02 1.006216702455349150e+02 1.007618000000169900e+02 1.012449509717008311e+02 2.542965701570234387e+02
1.005646132890924775e+02 1.006149210707436623e+02 1.007539000000167277e+02 1.012371631819023747e+02 2.542984510552972495e+02
1.005600561488685969e+02 1.006093693777242493e+02 1.007462000000164721e+02 1.012276106823891837e+02 2.542953113148862485e+02
1.005605830132912786e+02 1.006085416527868688e+02 1.007420000000163327e+02 1.012192995114061773e+02 2.542934252805412711e+02
1.005625225879835796e+02 1.006104337699861020e+02 1.007437000000163891e+02 1.012206575792129826e+02 2.542951945754193730e+02
1.005613098284090228e+02 1.006091559602230916e+02 1.007420000000163327e+02 1.012180932303473782e+02 2.542937539266355884e+02
1.005705056297268385e+02 1.006179477561788360e+02 1.007484000000165452e+02 1.012193411237207528e+02 2.543007538523447693e+02
1.005685433051646669e+02 1.006173666412166909e+02 1.007481000000165352e+02 1.012142470613440963e+02 2.543039961946903134e+02
1.005717851342096765e+02 1.006208279579043534e+02 1.007517000000166547e+02 1.012158000096380164e+02 2.543092831112474244e+02
1.005668703245086135e+02 1.006162835629143188e+02 1.007477000000165219e+02 1.012104891106313715e+02 2.543073758429336806e+02
1.005592964318830127e+02 1.006087137802455374e+02 1.007402000000162730e+02 1.012018656399368695e+02 2.543009435147510544e+02
1.005674013660063224e+02 1.006159664307950834e+02 1.007463000000164755e+02 1.012039087413406833e+02 2.543075193209059250e+02
1.005696162647482197e+02 1.006183414723215606e+02 1.007489000000165618e+02 1.012052549707119056e+02 2.543111770067709188e+02
1.005699387220249719e+02 1.006187624363198552e+02 1.007495000000165817e+02 1.012054926901232079e+02 2.543123886431352787e+02
1.005665807892835488e+02 1.006155546191751853e+02 1.007466000000164854e+02 1.012020753208141173e+02 2.543106120111535233e+02
1.005709243218310718e+02 1.006198306415488446e+02 1.007509000000166282e+02 1.012050792936346966e+02 2.543163120760478648e+02
1.005754481495508372e+02 1.006247222342497025e+02 1.007565000000168141e+02 1.012098559685512100e+02 2.543249429175025114e+02
1.005716924495614109e+02 1.006210523368745697e+02 1.007530000000166979e+02 1.012063888106257536e+02 2.543220349615008615e+02
1.005493619939574046e+02 1.005990316184063431e+02 1.007317000000159908e+02 1.011848739746912571e+02 2.543046447559603962e+02
1.005494175574626752e+02 1.005977230628467964e+02 1.007283000000158779e+02 1.011790768532870146e+02 2.542999018907094637e+02
1.005560074860802615e+02 1.006036248223572898e+02 1.007329000000160306e+02 1.011819185610305425e+02 2.543031335223026872e+02
1.005548855492258582e+02 1.005995578168586775e+02 1.007212000000156422e+02 1.011565916242753360e+02 2.542820904637288777e+02
1.005698939054614272e+02 1.006141943913801384e+02 1.007328000000160273e+02 1.011590619289816289e+02 2.542834946917756156e+02
1.005611808428986507e+02 1.006064177331729326e+02 1.007253000000157783e+02 1.011475303733675304e+02 2.542712910639370421e+02
1.005646236173751618e+02 1.006099959822350627e+02 1.007284000000158812e+02 1.011466500221316664e+02 2.542690728948878416e+02
1.005655137747910999e+02 1.006112122362319212e+02 1.007296000000159211e+02 1.011444499908511716e+02 2.542654010483589957e+02
1.005686420634533391e+02 1.006152803100421949e+02 1.007341000000160705e+02 1.011399573891399228e+02 2.542559290801287943e+02
1.005615763957011097e+02 1.006087657593014484e+02 1.007284000000158812e+02 1.011303035669075712e+02 2.542429067336488231e+02
1.005615578202034328e+02 1.006087413192366995e+02 1.007284000000158812e+02 1.011294261728702395e+02 2.542411576791466530e+02
1.005636819184812225e+02 1.006108704991541600e+02 1.007306000000159543e+02 1.011307211456340269e+02 2.542414369909515983e+02
1.005614171240990231e+02 1.006086369513037226e+02 1.007286000000158879e+02 1.011272593057273639e+02 2.542360594333100892e+02
1.005620150138416022e+02 1.006089688063431282e+02 1.007289000000158978e+02 1.011248620184669704e+02 2.542297904463272289e+02
1.005695548432832140e+02 1.006162348114066987e+02 1.007361000000161368e+02 1.011293566576483869e+02 2.542292801235990964e+02
1.005638080366551037e+02 1.006107359152330929e+02 1.007311000000159709e+02 1.011236271772803121e+02 2.542209971832303950e+02
1.005660250874615826e+02 1.006129217652520680e+02 1.007333000000160439e+02 1.011251037995236999e+02 2.542204379930570326e+02
1.005744960339262093e+02 1.006215556569662084e+02 1.007423000000163427e+02 1.011327046230581601e+02 2.542226945363547657e+02
1.005642309434564083e+02 1.006117129364862706e+02 1.007332000000160406e+02 1.011237628219640641e+02 2.542117927857040911e+02
1.005677782260513879e+02 1.006150287211275156e+02 1.007364000000161468e+02 1.011258076852592893e+02 2.542076003159909590e+02
1.005663088298649228e+02 1.006136843210120162e+02 1.007353000000161103e+02 1.011245581826082685e+02 2.542037310006102189e+02
1.005743262317965758e+02 1.006217150562860638e+02 1.007434000000163792e+02 1.011324943481943421e+02 2.542096608428004458e+02
1.005727218884386360e+02 1.006202183749671661e+02 1.007421000000163360e+02 1.011313239130296466e+02 2.542078996401080815e+02
1.005749382447648799e+02 1.006224961201279058e+02 1.007445000000164157e+02 1.011338115166956158e+02 2.542099370635041566e+02
1.005723524702756748e+02 1.006199730777941710e+02 1.007421000000163360e+02 1.011315214836430840e+02 2.542073611155865080e+02
1.005733202557820647e+02 1.006210940600962260e+02 1.007436000000163858e+02 1.011333918500891684e+02 2.542075835628115215e+02
1.005775806573915503e+02 1.006253955315112592e+02 1.007480000000165319e+02 1.011379103844715530e+02 2.542118051865881512e+02
1.005752522883820603e+02 1.006239184723718552e+02 1.007482000000165385e+02 1.011400398030246777e+02 2.542123463844613980e+02
1.005604300837924967e+02 1.006095486189992982e+02 1.007362000000161402e+02 1.011328045581057324e+02 2.542022621107737450e+02
1.005630270678145877e+02 1.006117825335892917e+02 1.007380000000161999e+02 1.011346629507265789e+02 2.542035951171204147e+02
1.005479341030727340e+02 1.005948174144246536e+02 1.007187000000155592e+02 1.011160755685560275e+02 2.541820989176947023e+02
1.005476441080801351e+02 1.005941088248061419e+02 1.007172000000155094e+02 1.011140130437408828e+02 2.541792617071813254e+02
1.005532789967606391e+02 1.005989325500538598e+02 1.007204000000156157e+02 1.011159139990762554e+02 2.541795013895121826e+02
1.005534868889517952e+02 1.005987561329904452e+02 1.007192000000155758e+02 1.011137410043199765e+02 2.541758650392326615e+02
1.005564026522816050e+02 1.006012326783272925e+02 1.007203000000156123e+02 1.011132778992498231e+02 2.541730825990412370e+02
1.005643296993120259e+02 1.006090701320321017e+02 1.007274000000158480e+02 1.011192005890015366e+02 2.541770152747463385e+02
1.005652377707931890e+02 1.006106126849886948e+02 1.007291000000159045e+02 1.011200531110343377e+02 2.541751511486141055e+02
1.005673398581163696e+02 1.006132044328963673e+02 1.007321000000160041e+02 1.011226602649711026e+02 2.541756896541221238e+02
1.005637383211801108e+02 1.006106270357967674e+02 1.007309000000159642e+02 1.011215787800860824e+02 2.541716180071390738e+02
1.005726918409130093e+02 1.006201554977279216e+02 1.007417000000163227e+02 1.011326438601896029e+02 2.541790166038958603e+02
1.005734385089736378e+02 1.006211708187693716e+02 1.007433000000163759e+02 1.011347430976841792e+02 2.541806005834973519e+02
1.005751731891302967e+02 1.006231323592329971e+02 1.007458000000164589e+02 1.011377751103092351e+02 2.541833033704797344e+02
1.005727810376483831e+02 1.006212795332616707e+02 1.007453000000164423e+02 1.011387731576737110e+02 2.541837375986326037e+02
1.005784185975965102e+02 1.006272289385941718e+02 1.007525000000166813e+02 1.011478170747284935e+02 2.541921946965757684e+02
1.005781046786299839e+02 1.006270951091740216e+02 1.007529000000166945e+02 1.011490519715398761e+02 2.541934716266072201e+02
1.005784596581371204e+02 1.006275282301992888e+02 1.007536000000167178e+02 1.011502280411976642e+02 2.541947120232435964e+02
1.005797038376679211e+02 1.006289157200610163e+02 1.007555000000167809e+02 1.011531227256718921e+02 2.541978220449711898e+02
1.005738527958028499e+02 1.006235090867048285e+02 1.007515000000166481e+02 1.011519627561744983e+02 2.541976640209404650e+02
1.005672640507828532e+02 1.006168305594776342e+02 1.007449000000164290e+02 1.011460612761806033e+02 2.541921240867678193e+02
1.005668242257341376e+02 1.006152778608188072e+02 1.007421000000163360e+02 1.011441199900266952e+02 2.541908319812758350e+02
1.005726696205883570e+02 1.006209288415563492e+02 1.007474000000165120e+02 1.011494159019828203e+02 2.541962233179612554e+02
1.005754722212814443e+02 1.006236946102801539e+02 1.007500000000165983e+02 1.011523119480867194e+02 2.541994755361374700e+02
1.005821938337367953e+02 1.006309016652277819e+02 1.007574000000168439e+02 1.011617372402828323e+02 2.542111734070788884e+02
1.005810493450216541e+02 1.006300073871192211e+02 1.007569000000168273e+02 1.011619284257306077e+02 2.542120997045551576e+02
1.005795129669845096e+02 1.006288157082598644e+02 1.007563000000168074e+02 1.011624825758990056e+02 2.542140274938610105e+02
1.005796118396005454e+02 1.006289774997424473e+02 1.007566000000168174e+02 1.011631160640470313e+02 2.542151143789030527e+02
1.005818647697369244e+02 1.006313063052540571e+02 1.007591000000169004e+02 1.011660021113493997e+02 2.542185301895332827e+02
1.005823723786884472e+02 1.006320072264536094e+02 1.007602000000169369e+02 1.011677983877697216e+02 2.542211847450775508e+02
1.005850993267142854e+02 1.006352557860448798e+02 1.007646000000170829e+02 1.011741582595811906e+02 2.542299273512210789e+02
1.005832168002533678e+02 1.006336259784791451e+02 1.007636000000170498e+02 1.011742768096488305e+02 2.542313817349682381e+02
1.005797062358816589e+02 1.006302115644795236e+02 1.007606000000169502e+02 1.011722565949458499e+02 2.542306847802029779e+02
1.005678486389513324e+02 1.006181137540651633e+02 1.007486000000165518e+02 1.011615816432763495e+02 2.542224273804777113e+02
1.005701090463007716e+02 1.006201841333308238e+02 1.007504000000166116e+02 1.011632936378036902e+02 2.542243696672052806e+02
1.005730112938793752e+02 1.006202876960850574e+02 1.007463000000164755e+02 1.011577949874323110e+02 2.542228351385506073e+02
1.005695746050409696e+02 1.006167317489671120e+02 1.007418000000163261e+02 1.011523143728542067e+02 2.542184869124148463e+02
1.005644419428256811e+02 1.006110578188702789e+02 1.007339000000160638e+02 1.011416261510553056e+02 2.542091294291571728e+02
1.005649179356495893e+02 1.006109929187036300e+02 1.007321000000160041e+02 1.011371996502988395e+02 2.542047751067698016e+02
1.005652862436611485e+02 1.006110917494461319e+02 1.007311000000159709e+02 1.011341491760307179e+02 2.542014807060078567e+02
1.005671119869180359e+02 1.006128814342297630e+02 1.007327000000160240e+02 1.011353283255700148e+02 2.542025633220650036e+02
1.005676166182842337e+02 1.006133581619220934e+02 1.007327000000160240e+02 1.011340243700779524e+02 2.542009177936180606e+02
1.005669957530562044e+02 1.006127789134439183e+02 1.007317000000159908e+02 1.011314784505224793e+02 2.541978438481451974e+02
1.005669639196109699e+02 1.006128132390147414e+02 1.007313000000159775e+02 1.011290334729709457e+02 2.541944630296470393e+02
1.005685833897993859e+02 1.006144455994947577e+02 1.007329000000160306e+02 1.011303684192347419e+02 2.541956342788498375e+02
1.005642409984808552e+02 1.006101394432303806e+02 1.007286000000158879e+02 1.011257642557283276e+02 2.541908131848342691e+02
1.005714929091746939e+02 1.006171843534867349e+02 1.007352000000161070e+02 1.011307687567453542e+02 2.541945694493709311e+02
1.005679440669586739e+02 1.006137824730649157e+02 1.007320000000160007e+02 1.011273755335691220e+02 2.541908701563308455e+02
1.005549014284740821e+02 1.006008399298109879e+02 1.007192000000155758e+02 1.011138553539629328e+02 2.541763518095062295e+02
1.005553669851961018e+02 1.005996825356541962e+02 1.007154000000154497e+02 1.011061933046894268e+02 2.541652034301841923e+02
1.005579248558212697e+02 1.006019361271634125e+02 1.007169000000154995e+02 1.011062769711279827e+02 2.541638145859423332e+02
1.005637889575851744e+02 1.006075543617185986e+02 1.007217000000156588e+02 1.011092156623039955e+02 2.541646064792682580e+02
